Product Name,Category,Original Price (₹),Discounted Price (₹),Discount Amount (₹),Discount (%),Rating,Star Product
Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),Electronics,34990.0,23999.0,10991.0,31.41183195198628,4.3,False
"Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M31(2M, Black)",Computers&Accessories,999.0,399.0,600.0,60.06006006006006,4.3,False
"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kitchen Bathroom, Bedroom (Black)",Electronics,1299.0,349.0,950.0,73.13317936874519,4.0,False
"MI 2-in-1 USB Type C Cable (Micro USB to Type C) 30cm for Smartphone, Headphone, Laptop (White)",Computers&Accessories,299.0,179.0,120.0,40.13377926421405,3.9,False
"AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White)",Computers&Accessories,1500.0,689.0,811.0,54.06666666666666,4.2,False
LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black),Electronics,49990.0,30990.0,19000.0,38.007601520304064,4.3,False
"pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black)",Computers&Accessories,931.0,249.0,682.0,73.25456498388829,3.9,False
"10k 8k 4k HDMI Cable, Certified 48Gbps 1ms Ultra High Speed HDMI 2.1 Cable 4k 120Hz 144Hz 2k 165Hz 8k 60Hz Dynamic HDR ARC eARC DTS:X Compatible for Mac Gaming PC Soundbar TV Monitor Laptop PS5 4 Xbox",Electronics,2399.0,999.0,1400.0,58.35764902042517,4.6,True
LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's,Electronics,399.0,399.0,0.0,0.0,3.9,False
"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",Computers&Accessories,699.0,349.0,350.0,50.07153075822603,4.3,False
"Zoul Type C to Type C Fast Charging Cable 65W 2M/6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20+ (2M, Black)",Computers&Accessories,1099.0,399.0,700.0,63.69426751592356,4.1,False
"TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS",Computers&Accessories,2999.0,1699.0,1300.0,43.347782594198065,4.4,False
"LRIPL Mi Remote Control with Netflix & Prime Video Button Compatible for Mi 4X LED Android Smart TV 4A Remote Control (32""/43"") with Voice Command (Pairing Required)",Electronics,1099.0,655.0,444.0,40.400363967242946,3.2,False
"TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network Wi-Fi Adapter for PC Desktop and Laptops, Supports Windows 10/8.1/8/7/XP, Linux, Mac OS X (TL-WN722N)",Computers&Accessories,1339.0,749.0,590.0,44.06273338312173,4.2,False
Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32HDX7XPRO (Black),Electronics,12999.0,9999.0,3000.0,23.078698361412417,4.2,False
Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black ),Electronics,499.0,195.0,304.0,60.92184368737475,3.7,False
"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft",Computers&Accessories,2100.0,999.0,1101.0,52.42857142857142,4.5,True
"Ambrane Fast 100W Output Cable with Type-C to Type-C for Mobile, Laptop, Macbook & Table Charging, 480mbps Data Sync Speed, Braided Cable, 1.5m Length (ABCC-100, Black-Grey)",Computers&Accessories,899.0,499.0,400.0,44.493882091212456,4.2,False
"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)",Electronics,599.0,416.0,183.0,30.550918196994992,4.2,False
"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black)",Computers&Accessories,699.0,368.0,331.0,47.35336194563662,4.2,False
VU 138 cm (55 inches) Premium Series 4K Ultra HD Smart IPS LED TV 55UT (Black),Electronics,65000.0,29990.0,35010.0,53.86153846153846,4.1,False
"Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31s M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (1M, Grey)",Computers&Accessories,1099.0,339.0,760.0,69.15377616014558,4.3,False
Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray),Electronics,20900.0,15490.0,5410.0,25.885167464114833,4.3,False
MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging,Computers&Accessories,1299.0,499.0,800.0,61.585835257890686,4.3,False
GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden),Computers&Accessories,399.0,249.0,150.0,37.59398496240601,3.4,False
7SEVENÂ® Compatible for Tata Sky Remote Original Set TopÂ HD Box and Suitable for SD Tata Play setup Box Remote Control,Electronics,799.0,399.0,400.0,50.06257822277848,4.3,False
"Belkin Apple Certified Lightning To Type C Cable, Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories,1999.0,1499.0,500.0,25.012506253126567,4.4,False
"EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 3600 L (330 ANSI ) | 150"" (381 cm) Large Screen | VGA, AV, HDMI, SD Card, USB, Audio Out | (E03i31 / E04i32) Black",Electronics,15990.0,9490.0,6500.0,40.65040650406504,3.9,False
"ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60Hz, 4K @ 120Hz, eARC & CEC support, 3D compatible, 2 meters length, 48Gbps max and Gold-plated connectors",Electronics,1499.0,637.0,862.0,57.505003335557035,4.1,False
7SEVENÂ® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remote control with YouTube and NETFLIX Hotkeys. Universal Replacement for Original Sony Smart Android tv Remote Control,Electronics,899.0,399.0,500.0,55.61735261401557,3.9,False
AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable,Electronics,1600.0,1089.0,511.0,31.937500000000004,4.0,False
"Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)",Computers&Accessories,999.0,339.0,660.0,66.06606606606607,4.3,False
"Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable, USB C Data Cable for Charging and Data Transfer Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories,499.0,149.0,350.0,70.14028056112225,4.0,False
Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),Computers&Accessories,399.0,149.0,250.0,62.65664160401002,3.9,False
"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - Black, USB-IF Certified",Computers&Accessories,849.0,599.0,250.0,29.44640753828033,4.5,False
LOHAYA Television Remote Compatible with Samsung Smart LED/LCD/HD TV Remote Control [ Compatible for All Samsung Tv Remote Control ],Electronics,1199.0,299.0,900.0,75.0625521267723,3.9,False
"Wayona Nylon Braided Lightning USB Data Sync & 3A Charging Cable for iPhones, iPad Air, iPad Mini, iPod Nano and iPod Touch (3 FT Pack of 1, Grey)",Computers&Accessories,1299.0,399.0,900.0,69.28406466512702,4.2,False
Electvision Remote Control Compatible with Kodak/Thomson Smart led tv (Without Voice) Before Placing Order for verification Contact Our coustmer Care 7738090464,Electronics,1999.0,339.0,1660.0,83.0415207603802,4.0,False
Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),Electronics,22990.0,12499.0,10491.0,45.63288386254894,4.3,False
"realme 10W Fast Charging Micro-USB Cable (Braided, Black)",Computers&Accessories,399.0,249.0,150.0,37.59398496240601,4.0,False
"TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireless Network Adapter for PC Desktop, MU-MIMO Wi-Fi Dongle, USB 3.0, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.15 and earlier",Computers&Accessories,2499.0,1399.0,1100.0,44.017607042817126,4.4,False
Acer 139 cm (55 inches) I Series 4K Ultra HD Android Smart LED TV AR55AR2851UDFL (Black),Electronics,47990.0,32999.0,14991.0,31.237757866222132,4.3,False
"Ambrane 60W / 3A Fast Charging Output Cable with Micro to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACM - AZ1, Black)",Computers&Accessories,399.0,149.0,250.0,62.65664160401002,4.0,False
"Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S21 S10 S9 S8, iQOO Z3, Vivo, Note 10 9 8, A20e A40 A50 A70, Moto G7 G8 (2M, Grey)",Computers&Accessories,999.0,325.0,674.0,67.46746746746747,4.3,False
"Syncwire LTG to USB Cable for Fast Charging Compatible with Phone 5/ 5C/ 5S/ 6/ 6S/ 7/8/ X/XR/XS Max/ 11/12/ 13 Series and Pad Air/Mini, Pod & Other Devices (1.1 Meter, White)",Computers&Accessories,1999.0,399.0,1600.0,80.040020010005,5.0,True
"Skadioo WiFi Adapter for pc | Car Accessories, WiFi Dongle for pc | USB WiFi Adapter for pc | Wi-Fi Receiver 2.4GHz, 802.11b/g/n UNano Size WiFi Dongle Compatible Adapter,WiFi dongle for pc",Computers&Accessories,499.0,199.0,300.0,60.120240480961925,3.7,False
"FLiX (Beetel USB to Type C PVC Data Sync & 15W(3A) TPE Fast Charging Cable, Made in India, 480Mbps Data Sync, 1 Meter Long cable for all Andriod & all Type C Devices (Black)(XCD - FPC02)",Computers&Accessories,299.0,88.0,211.0,70.5685618729097,4.0,False
"Zoul USB C to USB C Fast Charging Cable 65W Type C to Type C Nylon Braided Cord Compatible with Macbook Oneplus 9 10R Samsung Galaxy S22 S21 Ultra Z Flip3 Macbook Air/Pro M1 Google Pixel 11'' iPad Pro 2020/2018 (2M, Grey)",Computers&Accessories,1099.0,399.0,700.0,63.69426751592356,4.1,False
"FLiX (Beetel Flow USB to Micro USB PVC Data Sync & 12W(2.4A) Fast Charging Cable,Made in India,480Mbps Data Sync,Solid Cable,1 Meter Long cable for all Andriod & Micro USB Devices (Black)(XCD-FPM01)",Computers&Accessories,199.0,57.89,141.11,70.90954773869348,4.0,False
7SEVENÂ® Bluetooth Voice Command Remote for Xiaomi Redmi Mi Smart TV with Netflix & Prime Video Hot Keys XMRM-00A,Electronics,1999.0,799.0,1200.0,60.030015007503756,3.3,False
Sony TV - Remote Compatible for Sony LED Remote Control Works with Sony LED TV by Trend Trail Speed tech & Remote hi Remote & REO India only,Electronics,499.0,205.0,294.0,58.91783567134269,3.8,False
"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",Computers&Accessories,699.0,299.0,400.0,57.224606580829764,4.1,False
"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Space Grey)",Computers&Accessories,999.0,849.0,150.0,15.015015015015015,4.1,False
"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.2 meter)",Computers&Accessories,1999.0,949.0,1050.0,52.526263131565784,4.4,False
"AmazonBasics Double Braided Nylon USB Type-C to Type-C 2.0 Cable Smartphone (Dark Grey, 3 feet)",Computers&Accessories,1200.0,499.0,701.0,58.416666666666664,4.3,False
"Amazon Basics USB 3.0 Cable - A Male to Micro B - 6 Feet (1.8 Meters), Black",Computers&Accessories,485.0,299.0,186.0,38.35051546391753,4.3,False
"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.8 meter)",Computers&Accessories,1999.0,949.0,1050.0,52.526263131565784,4.4,False
"Wayona Usb C 65W Fast Charging Cable Compatible For Tablets Samsung S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G (1M, Black)",Computers&Accessories,1099.0,379.0,720.0,65.51410373066425,4.3,False
Karbonn 80 cm (32 inches) Millenium Bezel-Less Series HD Ready Smart LED TV KJW32SKHD (Phantom Black),Electronics,18990.0,8990.0,10000.0,52.6592943654555,3.9,False
"BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)",Electronics,1999.0,486.0,1513.0,75.68784392196099,4.2,False
VW 60 cm (24 inches) Premium Series HD Ready LED TV VW24A (Black),Electronics,11000.0,5699.0,5301.0,48.19090909090909,4.2,False
"Amazon Basics USB A to Lightning MFi Certified Charging Cable (White, 1.2 meter)",Computers&Accessories,1999.0,709.0,1290.0,64.53226613306653,4.1,False
Samsung 138 cm (55 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA55AUE65AKXXL (Black),Electronics,70900.0,47990.0,22910.0,32.313117066290545,4.3,False
LOHAYA Television Remote Compatible for VU LED LCD HD Tv Remote Control Model No :- EN2B27V,Electronics,1199.0,299.0,900.0,75.0625521267723,3.7,False
"Duracell Micro USB 3A Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). Supports QC 2.0/3.0 Charging, High Speed Data Transmission - Black",Computers&Accessories,599.0,320.0,279.0,46.57762938230384,4.1,False
"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capacity, 1 meter braided cable, Data transfer and Superior durability (Braided Black + White)",Computers&Accessories,549.0,139.0,410.0,74.68123861566485,3.9,False
"FLiX (Beetel) USB to iPhone Lightning Textured Pattern Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Data Sync, Tough Cable, 1 Meter Long USB Cable for Apple Devices (Black)(XCD-L102)",Computers&Accessories,249.0,129.0,120.0,48.19277108433735,4.0,False
MI 108 cm (43 inches) 5A Series Full HD Smart Android LED TV L43M7-EAIN (Black),Electronics,35999.0,24999.0,11000.0,30.556404344565124,4.2,False
"Belkin Apple Certified Lightning to USB Charge and Sync Cable for iPhone, iPad, Air Pods, 39.6 inch (100cm) â€“ Black",Computers&Accessories,1699.0,999.0,700.0,41.20070629782225,4.4,False
Time Office Scanner Replacement Cable for Startek FM220U (Type C) Ivory,Computers&Accessories,499.0,225.0,274.0,54.90981963927856,4.1,False
Caldipree Silicone Case Cover Compatible for 2022 Samsung Smart TV Remote QLED TV BN68-13897A TM2280E (2022-BLACK),Electronics,2999.0,547.0,2452.0,81.76058686228743,4.3,False
Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers 35cm,Computers&Accessories,699.0,259.0,440.0,62.94706723891274,3.8,False
Universal Remote Control for All Sony TV for All LCD LED and Bravia TVs Remote,Electronics,699.0,239.0,460.0,65.80829756795423,4.4,False
Cotbolt Silicone Case Cover Compatible for Samsung BN59-01312A QLED 8K 4K Smart TV Remote Shockproof Protective Remote Cover (Black),Electronics,999.0,349.0,650.0,65.06506506506507,4.0,False
"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Audio Return - Latest Version (3 Feet / 0.9 Meter)",Electronics,599.0,467.0,132.0,22.036727879799667,4.4,False
"Amkette 30 Pin to USB Charging & Data Sync Cable for iPhone 3G/3GS/4/4s/iPad 1/2/3, iPod Nano 5th/6th Gen and iPod Touch 3rd/4th Gen -1.5m (Black)",Computers&Accessories,599.0,449.0,150.0,25.041736227045075,4.0,False
TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S615 (Black),Electronics,31990.0,11990.0,20000.0,62.51953735542357,4.2,False
POPIO Type C Dash Charging USB Data Cable for OnePlus Devices,Computers&Accessories,599.0,350.0,249.0,41.56928213689483,3.9,False
"MYVN LTG to USB forÂ Fast Charging & Data Sync USB Cable Compatible for iPhone 5/5s/6/6S/7/7+/8/8+/10/11, iPad Air/Mini, iPod and iOS Devices (1 M)",Computers&Accessories,999.0,252.0,747.0,74.77477477477478,3.7,False
Tata Sky Universal Remote Compatible for SD/HD,Electronics,599.0,204.0,395.0,65.9432387312187,3.6,False
"WZATCO Pixel | Portable LED Projector | Native 720p with Full HD 1080P Support | 2000 Lumens (200 ANSI) | 176"" Large Screen | Projector for Home and Outdoor | Compatible with TV Stick, PC, PS4",Electronics,9990.0,6490.0,3500.0,35.03503503503504,4.0,False
7SEVENÂ® Compatible Tata Sky Remote Control Replacement of Original dth SD HD tata Play Set top Box Remote - IR Learning Universal Remote for Any Brand TV - Pairing Must,Electronics,599.0,235.0,364.0,60.76794657762938,3.5,False
"AmazonBasics USB 2.0 Extension Cable for Personal Computer, Printer, 2-Pack - A-Male to A-Female - 3.3 Feet (1 Meter, Black)",Computers&Accessories,800.0,299.0,501.0,62.625,4.5,True
"Amazon Basics USB C to Lightning TPE MFi Certified Charging Cable (White, 1.2 meter)",Computers&Accessories,1999.0,799.0,1200.0,60.030015007503756,4.2,False
Crypoâ„¢ Universal Remote Compatible with Tata Sky Universal HD & SD Set top Box (Also Works with All TV),Electronics,999.0,299.0,700.0,70.07007007007007,3.8,False
Karbonn 80 cm (32 Inches) Millennium Series HD Ready LED TV KJW32NSHDF (Phantom Black) with Bezel-Less Design,Electronics,16990.0,6999.0,9991.0,58.80517951736316,3.8,False
OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV 55U1S (Black),Electronics,59999.0,42999.0,17000.0,28.333805563426058,4.1,False
Posh 1.5 Meter High Speed Gold Plated HDMI Male to Female Extension Cable (Black),Electronics,999.0,173.0,826.0,82.68268268268268,4.3,False
"Amazon Basics HDMI Coupler,Black",Electronics,600.0,209.0,391.0,65.16666666666666,4.4,False
"boAt LTG 550v3 Lightning Apple MFi Certified Cable with Spaceship Grade Aluminium Housing,Stress Resistance, Rapid 2.4A Charging & 480mbps Data Sync, 1m Length & 10000+ Bends Lifespan(Mercurial Black)",Computers&Accessories,1490.0,848.99,641.01,43.020805369127515,3.9,False
"Wayona Nylon Braided Usb Syncing And Charging Cable Sync And Charging Cable For Iphone, Ipad (3 Ft, Black) - Pack Of 2",Computers&Accessories,1999.0,649.0,1350.0,67.53376688344173,4.2,False
Astigo Compatible Remote for Airtel Digital Set Top Box (Pairing Required with TV Remote),Electronics,899.0,299.0,600.0,66.74082313681868,3.8,False
"Caprigo Heavy Duty TV Wall Mount Stand for 12 to 27 inches LED/LCD/Monitor Screen's, Full Motion Rotatable Universal TV & Monitor Wall Mount Bracket with Swivel & Tilt Adjustments (Single Arm - M416)",Electronics,799.0,399.0,400.0,50.06257822277848,4.1,False
"Portronics Konnect L 60W PD Type C to Type C Mobile Charging Cable, 1.2M, Fast Data Sync, Tangle Resistant, TPE+Nylon Braided(Grey)",Computers&Accessories,499.0,249.0,250.0,50.1002004008016,4.1,False
TATA SKY HD Connection with 1 month basic package and free installation,Electronics,2299.0,1249.0,1050.0,45.67203131796433,4.3,False
Remote Compatible for Samsung LED/LCD Remote Control Works with Samsung LED/LCD TV by Trend Trail,Electronics,499.0,213.0,286.0,57.31462925851704,3.7,False
SoniVision SA-D10 SA-D100 SA-D40 Home Theater Systems Remote Compatible with Sony RM-ANU156,Electronics,499.0,209.0,290.0,58.116232464929865,4.0,False
Rtsâ„¢ High Speed 3D Full HD 1080p Support (10 Meters) HDMI Male to HDMI Male Cable TV Lead 1.4V for All Hdmi Devices- Black (10M - 30 FEET),Electronics,4999.0,598.0,4401.0,88.0376075215043,4.2,False
"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Metallic Silver)",Computers&Accessories,1749.0,799.0,950.0,54.31675242995998,4.1,False
Agaro Blaze USBA to micro +Type C 2in1 Braided 1.2M Cable,Computers&Accessories,595.0,159.0,436.0,73.27731092436974,4.3,False
AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),Computers&Accessories,1100.0,499.0,601.0,54.63636363636364,4.4,False
MI 108 cm (43 inches) 5X Series 4K Ultra HD LED Smart Android TV L43M6-ES (Grey),Electronics,49999.0,31999.0,18000.0,36.00072001440029,4.3,False
Sansui 140cm (55 inches) 4K Ultra HD Certified Android LED TV with Dolby Audio & Dolby Vision JSW55ASUHD (Mystique Black),Electronics,56790.0,32990.0,23800.0,41.90878675823208,4.3,False
LOHAYA LCD/LED Remote Compatible for Sony Bravia Smart LCD LED UHD OLED QLED 4K Ultra HD TV Remote Control with YouTube & Netflix Function [ Compatible for Sony Tv Remote Control ],Electronics,1199.0,299.0,900.0,75.0625521267723,3.5,False
"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capacity, 1 meter braided cable, Data transfer and Superior durability (Braided Black )",Computers&Accessories,549.0,128.31,420.69,76.62841530054645,3.9,False
"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - White, USB-IF Certified",Computers&Accessories,849.0,599.0,250.0,29.44640753828033,4.5,False
